,latitude,longitude,time,u100,v100,100m_wind_direction,100m_wind_speed
25302,34.24,127.09,2020-11-20 06:00:00,8.512919594556012,-10.957704176963965,322.156759899664 degree,13.87591729772231 meter / second
25303,34.24,127.09,2020-11-20 07:00:00,7.861373349300459,-11.617261672295365,325.913881419761 degree,14.027186449879192 meter / second
25304,34.24,127.09,2020-11-20 08:00:00,7.064621070171558,-12.009341190930657,329.5333821003569 degree,13.933167145530685 meter / second
25305,34.24,127.09,2020-11-20 09:00:00,6.1429765546541795,-12.099054301126868,333.08201558375646 degree,13.569203216572722 meter / second
25306,34.24,127.09,2020-11-20 10:00:00,4.608908663111375,-8.472318753750422,331.4539801138342 degree,9.644802959628267 meter / second
25307,34.24,127.09,2020-11-20 11:00:00,4.1364247808706285,-8.817880363395084,334.8689547881698 degree,9.739867764551489 meter / second
25308,34.24,127.09,2020-11-20 12:00:00,3.4653171010000157,-9.293027576656497,339.54980080624523 degree,9.91810385865067 meter / second
25309,34.24,127.09,2020-11-20 13:00:00,3.5277632191942545,-9.553029460836257,339.73171207210027 degree,10.183589014208364 meter / second
25310,34.24,127.09,2020-11-20 14:00:00,3.6534078184525414,-9.984150795945824,339.90137926058156 degree,10.631587642686101 meter / second
25311,34.24,127.09,2020-11-20 15:00:00,2.6542699273447217,-10.656999122417405,346.0142666649845 degree,10.982567056130906 meter / second
25312,34.24,127.09,2020-11-20 16:00:00,0.8177521621382549,-9.798079159983313,355.22912498111896 degree,9.832144924886995 meter / second
25313,34.24,127.09,2020-11-20 17:00:00,-0.5786333242293005,-8.437430322007451,3.9231635294042633 degree,8.457248190909347 meter / second
25314,34.24,127.09,2020-11-20 18:00:00,-1.6153893588276254,-6.783552522001379,13.394558418607417 degree,6.97323939065373 meter / second
25315,34.24,127.09,2020-11-20 19:00:00,-2.7898277986011997,-5.188652785179855,28.265970330770692 degree,5.891116776215074 meter / second
25316,34.24,127.09,2020-11-20 20:00:00,-4.268220837778056,-3.3644862111902354,51.75254817869452 degree,5.434839149904258 meter / second
25317,34.24,127.09,2020-11-20 21:00:00,-5.886553370739593,-2.0187895582470734,71.07062916358538 degree,6.223103877250731 meter / second
25318,34.24,127.09,2020-11-20 22:00:00,-5.5720656911589685,-1.2005727661797807,77.84077839853722 degree,5.69993780961542 meter / second
25319,34.24,127.09,2020-11-20 23:00:00,-6.389131767772744,-1.4148874183151732,77.51324084364296 degree,6.5439216951663965 meter / second
25320,34.24,127.09,2020-11-21 00:00:00,-7.915676030617448,-1.772909182153755,77.3755571142676 degree,8.11178981420603 meter / second
25321,34.24,127.09,2020-11-21 01:00:00,-9.80410683384081,-2.1608353160577405,77.57066635382014 degree,10.03940835271115 meter / second
25322,34.24,127.09,2020-11-21 02:00:00,-11.022934682933181,-2.4681857861743888,77.3788730883725 degree,11.295885538517311 meter / second
25323,34.24,127.09,2020-11-21 03:00:00,-10.682866665779015,-1.7637717357448817,80.62487829280407 degree,10.827489595221275 meter / second
25324,34.24,127.09,2020-11-21 04:00:00,-9.330118225860444,-0.9189732813972303,84.37477591764652 degree,9.375266289575737 meter / second
25325,34.24,127.09,2020-11-21 05:00:00,-8.735751558710461,-0.4753917920937437,86.88508733822565 degree,8.748677194382152 meter / second
25326,34.24,127.09,2020-11-21 06:00:00,-9.16008421728336,-0.49200533101896793,86.92549039644814 degree,9.173287966344173 meter / second
25327,34.24,127.09,2020-11-21 07:00:00,-9.123970799532476,-0.5293857936007224,86.67934016628374 degree,9.139315754977916 meter / second
25328,34.24,127.09,2020-11-21 08:00:00,-8.44383476522414,-0.9505390053551563,83.57714198899001 degree,8.497168348521134 meter / second
25329,34.24,127.09,2020-11-21 09:00:00,-7.173093878114873,-2.079428975324142,73.83350157036543 degree,7.46842022436249 meter / second
25330,34.24,127.09,2020-11-21 10:00:00,-6.625373708893116,-4.645390062325022,54.96372827458598 degree,8.09167631666271 meter / second
25331,34.24,127.09,2020-11-21 11:00:00,-6.893967253415324,-4.455995718577467,57.122924392186725 degree,8.208695531882245 meter / second
25332,34.24,127.09,2020-11-21 12:00:00,-7.999940672036178,-4.118740878395415,62.758487528644054 degree,8.997948498378067 meter / second
25333,34.24,127.09,2020-11-21 13:00:00,-8.587536073357871,-3.9642349663908294,65.22069705590742 degree,9.458379072546121 meter / second
25334,34.24,127.09,2020-11-21 14:00:00,-7.458239405772902,-3.918547734346463,62.28263153569236 degree,8.424983761419101 meter / second
25335,34.24,127.09,2020-11-21 15:00:00,-6.9488897429114616,-3.4708128603116704,63.45891148994981 degree,7.767471311208365 meter / second
25336,34.24,127.09,2020-11-21 16:00:00,-7.008326409626459,-2.6542574221369,69.25686306045192 degree,7.494112457578717 meter / second
25337,34.24,127.09,2020-11-21 17:00:00,-6.847320755487097,-2.7007753311275278,68.47433333921694 degree,7.3607057350332505 meter / second
25338,34.24,127.09,2020-11-21 18:00:00,-6.3169049322709725,-2.449910893356642,68.80201090347674 degree,6.775348796094329 meter / second
25339,34.24,127.09,2020-11-21 19:00:00,-5.1725610072898025,-2.316171905008587,65.87809592451572 degree,5.667454425726421 meter / second
25340,34.24,127.09,2020-11-21 20:00:00,-4.0033891076048995,-2.7016060080737887,55.98735247277952 degree,4.829679013117739 meter / second
25341,34.24,127.09,2020-11-21 21:00:00,-1.6921303715482563,-3.9094102879375896,23.40465943753793 degree,4.259905397276834 meter / second
25342,34.24,127.09,2020-11-21 22:00:00,1.2924931329884313,-7.119146008290908,349.7099333566229 degree,7.235521984362056 meter / second
25343,34.24,127.09,2020-11-21 23:00:00,1.28196005281109,-8.871043687955801,351.7770765112058 degree,8.963193498448188 meter / second
25344,34.24,127.09,2020-11-22 00:00:00,-0.28370707926373906,-8.488932292675646,1.9141594793069743 degree,8.493671831219745 meter / second
25345,34.24,127.09,2020-11-22 01:00:00,-1.0879829870907416,-7.385793308040757,8.379833943057676 degree,7.465497288814625 meter / second
25346,34.24,127.09,2020-11-22 02:00:00,-0.13248214243190803,-6.127317734455023,1.2386309025922912 degree,6.128749802123626 meter / second
25347,34.24,127.09,2020-11-22 03:00:00,2.1667387877077737,-5.976134530235482,340.07111441350173 degree,6.356802726027466 meter / second
25348,34.24,127.09,2020-11-22 04:00:00,3.99648528708595,-7.325153890963689,331.3838330858951 degree,8.344445708145924 meter / second
25349,34.24,127.09,2020-11-22 05:00:00,4.92490106843162,-8.40254189026448,329.6245632734991 degree,9.739474357042495 meter / second
25350,34.24,127.09,2020-11-22 06:00:00,5.508734655404261,-8.54624900196767,327.19501229655987 degree,10.16781832583988 meter / second
25351,34.24,127.09,2020-11-22 07:00:00,6.2076797614578485,-9.436734688359687,326.662251883282 degree,11.295452607102753 meter / second
25352,34.24,127.09,2020-11-22 08:00:00,6.753142842070174,-10.09712286063735,326.2246608556004 degree,12.147297160611863 meter / second
25353,34.24,127.09,2020-11-22 09:00:00,7.048821449905546,-9.766513436025388,324.1807481864274 degree,12.044528572290115 meter / second
25354,34.24,127.09,2020-11-22 10:00:00,8.600193687453983,-8.758071623264279,315.5211056414983 degree,12.274654782108959 meter / second
25355,34.24,127.09,2020-11-22 11:00:00,8.07353967858691,-9.881977531555696,320.7513025637835 degree,12.760702287722602 meter / second
25356,34.24,127.09,2020-11-22 12:00:00,7.765070901964766,-10.658660476309928,323.92583059526584 degree,13.1872426709222 meter / second
25357,34.24,127.09,2020-11-22 13:00:00,7.306129551380602,-10.821473157777126,325.97470271919184 degree,13.0569449078277 meter / second
25358,34.24,127.09,2020-11-22 14:00:00,6.964556808486815,-11.244287723424081,328.2264967265559 degree,13.226452961613917 meter / second
25359,34.24,127.09,2020-11-22 15:00:00,6.708001069881568,-11.67457838158739,330.11910582891966 degree,13.464511084378811 meter / second
25360,34.24,127.09,2020-11-22 16:00:00,6.393513390300944,-11.342307603082904,330.59060137320387 degree,13.020174931041046 meter / second
25361,34.24,127.09,2020-11-22 17:00:00,6.0654831790637385,-10.895403405994374,330.89526487763465 degree,12.469959966850695 meter / second
25362,34.24,127.09,2020-11-22 18:00:00,5.8856684531791235,-10.725114632010825,331.2431467406399 degree,12.23393546699183 meter / second
25363,34.24,127.09,2020-11-22 19:00:00,5.764538031139697,-10.734252078419699,331.7631879038147 degree,12.184172782569753 meter / second
25364,34.24,127.09,2020-11-22 20:00:00,5.1536193808538915,-10.610481213426779,334.0936795373313 degree,11.795851147890748 meter / second
25365,34.24,127.09,2020-11-22 21:00:00,4.5231392959530226,-10.370415575957288,336.43519398146424 degree,11.313898899524068 meter / second
25366,34.24,127.09,2020-11-22 22:00:00,3.3960997169774854,-7.880876768012439,336.68738017684984 degree,8.581474926855682 meter / second
25367,34.24,127.09,2020-11-22 23:00:00,3.596980603216784,-7.664070085038263,334.85791023518107 degree,8.466182122320319 meter / second
25368,34.24,127.09,2020-11-23 00:00:00,3.4781072697867867,-8.091038035416524,336.73850542716133 degree,8.806936281744099 meter / second
25369,34.24,127.09,2020-11-23 01:00:00,3.4382320376868516,-7.849311044054513,336.345149344702 degree,8.569312890266781 meter / second
25370,34.24,127.09,2020-11-23 02:00:00,4.235736679685564,-7.697297162888711,331.1765022700103 degree,8.785775368938605 meter / second
25371,34.24,127.09,2020-11-23 03:00:00,5.272492714283889,-8.050334865049726,326.77757505836405 degree,9.623256770013564 meter / second
25372,34.24,127.09,2020-11-23 04:00:00,5.117505963103007,-8.007970340790404,327.4193244918924 degree,9.503497054314986 meter / second
25373,34.24,127.09,2020-11-23 05:00:00,5.1468481150256,-8.417494075297181,328.55644114789675 degree,9.866319071812228 meter / second
25374,34.24,127.09,2020-11-23 06:00:00,4.482511700983277,-8.957434090366968,333.41553425256956 degree,10.016413361713878 meter / second
25375,34.24,127.09,2020-11-23 07:00:00,3.9490864262879133,-9.261461852698572,336.90660494113706 degree,10.068264957344056 meter / second
25376,34.24,127.09,2020-11-23 08:00:00,3.5277632191942545,-9.427597241950814,339.4843836764976 degree,10.0660172405544 meter / second
25377,34.24,127.09,2020-11-23 09:00:00,3.047003345385597,-9.613668877913325,342.4142535498355 degree,10.084981838404582 meter / second
25378,34.24,127.09,2020-11-23 10:00:00,3.2223038940513518,-8.000494248274054,338.0622429439688 degree,8.625030469643844 meter / second
25379,34.24,127.09,2020-11-23 11:00:00,3.150077058549581,-8.311998103122008,339.24431782258694 degree,8.888886203631152 meter / second
25380,34.24,127.09,2020-11-23 12:00:00,2.6362132184692793,-9.061268708649619,343.7785950220624 degree,9.436959825260724 meter / second
25381,34.24,127.09,2020-11-23 13:00:00,2.85439845071421,-9.107786617640247,342.5989051244587 degree,9.544598869931962 meter / second
25382,34.24,127.09,2020-11-23 14:00:00,1.8304325849026566,-9.342868193432171,348.9151494458684 degree,9.520486832495486 meter / second
25383,34.24,127.09,2020-11-23 15:00:00,0.4054573094823173,-8.978201014023497,357.41426828121854 degree,8.987351616467734 meter / second
25384,34.24,127.09,2020-11-23 16:00:00,0.5867767611065529,-7.905797076400275,355.75522869680475 degree,7.92754277065686 meter / second
25385,34.24,127.09,2020-11-23 17:00:00,1.1156878585830565,-7.044385083127399,351.0002628719682 degree,7.132189046651628 meter / second
25386,34.24,127.09,2020-11-23 18:00:00,1.3918050318033655,-6.398949095882439,347.72899235009896 degree,6.548562497086506 meter / second
25387,34.24,127.09,2020-11-23 19:00:00,1.2608938924564068,-6.195433244048442,348.49628132186876 degree,6.322439915846925 meter / second
25388,34.24,127.09,2020-11-23 20:00:00,2.2036045683284686,-5.800031017628106,339.196724202776 degree,6.204533253920573 meter / second
25389,34.24,127.09,2020-11-23 21:00:00,2.105045032383345,-6.534349438123016,342.14362016671254 degree,6.865051869276763 meter / second
25390,34.24,127.09,2020-11-23 22:00:00,0.832799419534457,-6.097413364389619,352.22252829745554 degree,6.154023448883995 meter / second
25391,34.24,127.09,2020-11-23 23:00:00,0.14363503078840045,-5.849040957457517,358.59326897917754 degree,5.850804315996659 meter / second
25392,34.24,127.09,2020-11-24 00:00:00,-0.8848450122420133,-5.5092940864366815,9.124324217323263 degree,5.579898926193534 meter / second
25393,34.24,127.09,2020-11-24 01:00:00,-0.4326749274861399,-4.137846448159422,5.969453843492516 degree,4.160406328884317 meter / second
25394,34.24,127.09,2020-11-24 02:00:00,-0.08884509598292167,-3.28557190129542,1.5489567691692372 degree,3.2867729111793254 meter / second
25395,34.24,127.09,2020-11-24 03:00:00,0.5672153264914899,-2.679177730524736,348.04628040098817 degree,2.738562860031977 meter / second
25396,34.24,127.09,2020-11-24 04:00:00,1.5174496310616528,-2.6932992386111767,330.60236550694975 degree,3.091361216602274 meter / second
25397,34.24,127.09,2020-11-24 05:00:00,2.0343229226211954,-3.1717691596576345,327.32452512583836 degree,3.7681015585646493 meter / second
25398,34.24,127.09,2020-11-24 06:00:00,2.1351395471757493,-3.6012291408746804,329.3366421467738 degree,4.1866062880331665 meter / second
25399,34.24,127.09,2020-11-24 07:00:00,2.3841716570828937,-4.446027595222332,331.79767212956136 degree,5.044941611943181 meter / second
25400,34.24,127.09,2020-11-24 08:00:00,2.3856763828225147,-5.506802055597898,336.5766026961023 degree,6.001359902813225 meter / second
25401,34.24,127.09,2020-11-24 09:00:00,2.258527057824607,-6.565915162080942,341.0179358865118 degree,6.943499577775625 meter / second
25402,34.24,127.09,2020-11-24 10:00:00,2.9318918263046503,-6.391473003366087,335.3581641356643 degree,7.031850171463377 meter / second
25403,34.24,127.09,2020-11-24 11:00:00,2.541415496873206,-7.629181653295292,341.57617093910903 degree,8.041343508812739 meter / second
25404,34.24,127.09,2020-11-24 12:00:00,2.2434798004284047,-8.145862713869764,344.6017299677186 degree,8.449158595277044 meter / second
25405,34.24,127.09,2020-11-24 13:00:00,1.9304968465874004,-7.306048321199681,345.1988592699737 degree,7.556795626877081 meter / second
25406,34.24,127.09,2020-11-24 14:00:00,1.3436538081355187,-6.371536756655819,348.09173096010977 degree,6.511673072070897 meter / second
25407,34.24,127.09,2020-11-24 15:00:00,2.0471130914079674,-5.925463236513548,340.9411303150755 degree,6.269113699422551 meter / second
25408,34.24,127.09,2020-11-24 16:00:00,1.9440393782439824,-5.9370927137612055,341.86950306556395 degree,6.247268122624452 meter / second
25409,34.24,127.09,2020-11-24 17:00:00,1.5633437661200693,-6.021821762279849,345.44655028152835 degree,6.221445255544219 meter / second
25410,34.24,127.09,2020-11-24 18:00:00,1.8597747368252509,-5.710317907431895,341.9602580784047 degree,6.005538500057327 meter / second
25411,34.24,127.09,2020-11-24 19:00:00,2.4744552014601067,-5.963674376041564,337.4653994001357 degree,6.456650881648141 meter / second
25412,34.24,127.09,2020-11-24 20:00:00,2.670821910480544,-6.58502073184495,337.9229924034399 degree,7.10603882035067 meter / second
25413,34.24,127.09,2020-11-24 21:00:00,3.1824286619514157,-7.283620043650628,336.39806255687296 degree,7.948520184831832 meter / second
25414,34.24,127.09,2020-11-24 22:00:00,4.739067439588524,-7.7811955344610935,328.65686990661067 degree,9.11074992206928 meter / second
25415,34.24,127.09,2020-11-24 23:00:00,4.059683768149998,-9.282228776355101,336.37731290004115 degree,10.131179761211193 meter / second
25416,34.24,127.09,2020-11-25 00:00:00,2.324734990367896,-10.170222431908336,347.1243949419855 degree,10.432536464826391 meter / second
25417,34.24,127.09,2020-11-25 01:00:00,0.9998239766323005,-9.151812495792091,353.7652344415954 degree,9.206265254835161 meter / second
25418,34.24,127.09,2020-11-25 02:00:00,0.697374102968638,-7.541960573937865,354.7171166461113 degree,7.574133609748674 meter / second
25419,34.24,127.09,2020-11-25 03:00:00,2.1930714881511277,-7.16815594812032,342.9886975848415 degree,7.496133820091135 meter / second
25420,34.24,127.09,2020-11-25 04:00:00,2.6678124590013037,-6.71543701240796,338.3337751705577 degree,7.225947521538011 meter / second
25421,34.24,127.09,2020-11-25 05:00:00,2.9236158347367396,-6.549301623155718,335.94396017952096 degree,7.172229869447404 meter / second
25422,34.24,127.09,2020-11-25 06:00:00,2.6422321214277598,-7.03109425198722,339.4041589707234 degree,7.511170146111215 meter / second
25423,34.24,127.09,2020-11-25 07:00:00,2.105797395253155,-7.176462717582932,343.6466704353072 degree,7.4790373582910235 meter / second
25424,34.24,127.09,2020-11-25 08:00:00,1.5377634285465258,-7.5602354667556115,348.5027935176342 degree,7.715042234165967 meter / second
25425,34.24,127.09,2020-11-25 09:00:00,0.9531774787040739,-7.757105903019519,352.9947272200984 degree,7.815448758489106 meter / second
25426,34.24,127.09,2020-11-25 10:00:00,2.517339885039283,-5.643033074784737,335.95849517186673 degree,6.179063228348134 meter / second
25427,34.24,127.09,2020-11-25 11:00:00,2.6888786193559864,-6.191279859317136,336.52464879916664 degree,6.749964038868339 meter / second
25428,34.24,127.09,2020-11-25 12:00:00,2.8461224591462986,-6.552624330940763,336.5223565949396 degree,7.144039380833076 meter / second
25429,34.24,127.09,2020-11-25 13:00:00,2.840855919057628,-6.231152352737674,335.49119764739294 degree,6.84819114773186 meter / second
25430,34.24,127.09,2020-11-25 14:00:00,2.6241754125523173,-6.598311562985129,338.31208252277884 degree,7.100986697499678 meter / second
25431,34.24,127.09,2020-11-25 15:00:00,1.5076689137541215,-8.258004101615029,349.6534272022592 degree,8.394503993434702 meter / second
25432,34.24,127.09,2020-11-25 16:00:00,-0.1565577542658314,-8.873535718794585,1.0107772459980282 degree,8.874916702884828 meter / second
25433,34.24,127.09,2020-11-25 17:00:00,0.14213030504878033,-7.91576519975541,358.9713449745167 degree,7.917041096348563 meter / second
25434,34.24,127.09,2020-11-25 18:00:00,0.12783541052238823,-7.668223469769569,359.04492205880433 degree,7.669288954949362 meter / second
25435,34.24,127.09,2020-11-25 19:00:00,-0.23254640411665184,-7.975573939886217,1.6701185074251015 degree,7.978963435225138 meter / second
25436,34.24,127.09,2020-11-25 20:00:00,-0.32132522275424447,-7.39493075444963,2.4880564707304273 degree,7.401908589133146 meter / second
25437,34.24,127.09,2020-11-25 21:00:00,0.34526827989750863,-6.27683958478204,356.8515207405925 degree,6.286328448163535 meter / second
25438,34.24,127.09,2020-11-25 22:00:00,2.2141376485058104,-4.2533105436897305,332.4999541743727 degree,4.795107517834514 meter / second
25439,34.24,127.09,2020-11-25 23:00:00,2.0230374795740436,-4.638744646754933,336.4371441356633 degree,5.060694867462258 meter / second
25440,34.24,127.09,2020-11-26 00:00:00,1.3052833017752032,-4.811525451577264,344.82195082532814 degree,4.985432947003597 meter / second
25441,34.24,127.09,2020-11-26 01:00:00,0.4197522040087094,-4.9544018863341925,355.15728979282846 degree,4.972151442190993 meter / second
25442,34.24,127.09,2020-11-26 02:00:00,-0.6674121428668929,-4.502513627568094,8.431614641348602 degree,4.551710440579736 meter / second
25443,34.24,127.09,2020-11-26 03:00:00,-1.2813402446319389,-3.4799503067205437,20.21403374570143 degree,3.708353672420936 meter / second
25444,34.24,127.09,2020-11-26 04:00:00,-0.9059111725966962,-2.985697523695123,16.878685528073603 degree,3.12010652953304 meter / second
25445,34.24,127.09,2020-11-26 05:00:00,-0.6057183875424641,-2.812916718872791,12.152204817226092 degree,2.8773938264202052 meter / second
25446,34.24,127.09,2020-11-26 06:00:00,-0.005332817434000159,-2.370165906515566,0.12891393612669333 degree,2.3701719058647495 meter / second
25447,34.24,127.09,2020-11-26 07:00:00,-0.05047458962260665,-1.792845428864024,1.6126416717359575 degree,1.7935558023089766 meter / second
25448,34.24,127.09,2020-11-26 08:00:00,0.44382781584263276,-1.7737398591000164,345.9518136520992 degree,1.828424517959598 meter / second
25449,34.24,127.09,2020-11-26 09:00:00,1.4143759178976683,-2.3469069520202517,328.9245086221264 degree,2.74015172546519 meter / second
25450,34.24,127.09,2020-11-26 10:00:00,1.3955668461524158,-0.9522003592476788,304.30586100798917 degree,1.689465106544438 meter / second
25451,34.24,127.09,2020-11-26 11:00:00,2.4210374377035895,-2.7663988098821637,318.80893174439785 degree,3.6761915959427105 meter / second
25452,34.24,127.09,2020-11-26 12:00:00,2.660288830303203,-5.021686718981351,332.08714610146234 degree,5.682822728559256 meter / second
25453,34.24,127.09,2020-11-26 13:00:00,2.119339926909737,-6.0392659781513345,340.6626638128106 degree,6.400338684839261 meter / second
25454,34.24,127.09,2020-11-26 14:00:00,1.7958238928913919,-5.664630675387528,342.41013522528215 degree,5.942476263547121 meter / second
25455,34.24,127.09,2020-11-26 15:00:00,2.1231017412587874,-5.473574977747449,338.7996185332982 degree,5.870909984044985 meter / second
25456,34.24,127.09,2020-11-26 16:00:00,2.3683720368168815,-5.524246271469384,336.7940677863105 degree,6.010531005877895 meter / second
25457,34.24,127.09,2020-11-26 17:00:00,2.9379107292631317,-5.722778061625813,332.8253315504703 degree,6.43284604166345 meter / second
25458,34.24,127.09,2020-11-26 18:00:00,3.4999257930112804,-6.256903338071772,330.7786476227507 degree,7.169262161377509 meter / second
25459,34.24,127.09,2020-11-26 19:00:00,4.129653515042339,-6.902339325316732,329.10801534596294 degree,8.043402657838 meter / second
25460,34.24,127.09,2020-11-26 20:00:00,4.453921911930493,-8.006308986897881,330.91274567411193 degree,9.16179043589496 meter / second
25461,34.24,127.09,2020-11-26 21:00:00,4.724020182192321,-8.633470081325097,331.3136175560888 degree,9.841400933144424 meter / second
25462,34.24,127.09,2020-11-26 22:00:00,4.591604317105743,-6.916460833403173,326.4211617342271 degree,8.301822731476756 meter / second
25463,34.24,127.09,2020-11-26 23:00:00,4.432103388706,-7.138251578054916,328.1640685798175 degree,8.40227207603888 meter / second
25464,34.24,127.09,2020-11-27 00:00:00,4.84816005571099,-7.870908644657304,328.3686176332543 degree,9.244233814564227 meter / second
25465,34.24,127.09,2020-11-27 01:00:00,4.70596347331688,-8.000494248274054,329.53557034821324 degree,9.28191792836259 meter / second
25466,34.24,127.09,2020-11-27 02:00:00,5.676511575371915,-7.4788291260220126,322.8011116661497 degree,9.389125026410422 meter / second
25467,34.24,127.09,2020-11-27 03:00:00,7.570961281553759,-7.631673684134076,315.2288120412986 degree,10.749971997539841 meter / second
25468,34.24,127.09,2020-11-27 04:00:00,8.35492339189589,-8.256342747722506,314.65997844487043 degree,11.746145770094936 meter / second
25469,34.24,127.09,2020-11-27 05:00:00,8.611479130501134,-9.011428091873947,316.30009505249967 degree,12.464485912787238 meter / second
25470,34.24,127.09,2020-11-27 06:00:00,9.053116135079666,-10.176037170532165,318.3420946173313 degree,13.620229229028858 meter / second
25471,34.24,127.09,2020-11-27 07:00:00,8.981641662447707,-10.808182326636945,320.2732864400717 degree,14.052995842824535 meter / second
25472,34.24,127.09,2020-11-27 08:00:00,8.854492337449798,-11.147929197657781,321.5408540291105 degree,14.236515021238452 meter / second
25473,34.24,127.09,2020-11-27 09:00:00,8.72960010106132,-11.12716227400125,321.88472795495835 degree,14.142830628852433 meter / second
25474,34.24,127.09,2020-11-27 10:00:00,8.464768370888164,-9.451686873392388,318.152921450318 degree,12.688052976144396 meter / second
25475,34.24,127.09,2020-11-27 11:00:00,8.201441366454628,-10.511630656821694,322.03774016464286 degree,13.33259237930969 meter / second
25476,34.24,127.09,2020-11-27 12:00:00,7.755290184657236,-11.314064586910023,325.5710889056333 degree,13.716872213628452 meter / second
25477,34.24,127.09,2020-11-27 13:00:00,7.2120841926543395,-11.133807689571341,327.06627069224106 degree,13.265588267027306 meter / second
25478,34.24,127.09,2020-11-27 14:00:00,7.242931070316553,-11.081475041956885,326.8310831286658 degree,13.23854748810723 meter / second
25479,34.24,127.09,2020-11-27 15:00:00,7.306881914250413,-11.19527778359467,326.8685055389082 degree,13.368798299048729 meter / second
25480,34.24,127.09,2020-11-27 16:00:00,6.990137146060357,-11.180325598561968,327.9856492536924 degree,13.1856625851943 meter / second
25481,34.24,127.09,2020-11-27 17:00:00,6.7343337703249215,-11.14045310514143,328.8473023231578 degree,13.017716647630413 meter / second
25482,34.24,127.09,2020-11-27 18:00:00,6.566556850357269,-11.16786544436805,329.5450361705137 degree,12.955342043052509 meter / second
25483,34.24,127.09,2020-11-27 19:00:00,6.443921702578221,-11.252594492886693,330.20191685589776 degree,12.967074062035065 meter / second
25484,34.24,127.09,2020-11-27 20:00:00,6.298715668704871,-11.285821570737143,330.83373191400347 degree,12.924534328234191 meter / second
25485,34.24,127.09,2020-11-27 21:00:00,6.118900942820256,-11.366397234524479,331.7049764687405 degree,12.908754193997666 meter / second
25486,34.24,127.09,2020-11-27 22:00:00,6.074511533501459,-10.80402894190564,330.6533452535736 degree,12.394625115273836 meter / second
25487,34.24,127.09,2020-11-27 23:00:00,5.298825414727242,-9.981658765107042,332.0381253984823 degree,11.3009319296595 meter / second
25488,34.24,127.09,2020-11-28 00:00:00,5.078383093872882,-8.473980107642944,329.0661071211884 degree,9.879185883101007 meter / second
25489,34.24,127.09,2020-11-28 01:00:00,5.726167524779381,-8.078577881222607,324.6706481004553 degree,9.90214194529735 meter / second
25490,34.24,127.09,2020-11-28 02:00:00,5.926296048148869,-9.155965880523398,327.08660842674215 degree,10.906543726388003 meter / second
25491,34.24,127.09,2020-11-28 03:00:00,5.566666596379639,-9.254816437128481,328.97357098585275 degree,10.799972420344062 meter / second
25492,34.24,127.09,2020-11-28 04:00:00,5.863849929954631,-9.410153026079328,328.0712841173603 degree,11.08763797998739 meter / second
25493,34.24,127.09,2020-11-28 05:00:00,6.1422241917843685,-9.675969648882916,327.59296302360065 degree,11.460859770027923 meter / second
25494,34.24,127.09,2020-11-28 06:00:00,6.061721364714687,-9.895268362695875,328.50886970192414 degree,11.60434409491585 meter / second
25495,34.24,127.09,2020-11-28 07:00:00,5.86309756708482,-10.246644710964368,330.2219471348 degree,11.805491981018411 meter / second
25496,34.24,127.09,2020-11-28 08:00:00,5.660711955105903,-10.519106749338045,331.7136976287959 degree,11.945512406031318 meter / second
25497,34.24,127.09,2020-11-28 09:00:00,5.723910436169952,-10.34383391367693,331.04141547965855 degree,11.821930921597719 meter / second
25498,34.24,127.09,2020-11-28 10:00:00,6.255078622255885,-8.459858599556503,323.5213953071422 degree,10.521179406088116 meter / second
25499,34.24,127.09,2020-11-28 11:00:00,6.701229804053277,-8.596920295689603,322.0638732669786 degree,10.900161441793959 meter / second
25500,34.24,127.09,2020-11-28 12:00:00,6.392008664561324,-9.358651055411134,325.66671521308655 degree,11.333230975532748 meter / second
25501,34.24,127.09,2020-11-28 13:00:00,6.022598495484562,-10.383706407097467,329.8860654445735 degree,12.003876514968399 meter / second
25502,34.24,127.09,2020-11-28 14:00:00,5.323653389430975,-10.411118746324087,332.91738338929457 degree,11.69327494591916 meter / second
25503,34.24,127.09,2020-11-28 15:00:00,4.839884064143078,-9.5970553389881,333.23776666157977 degree,10.74839285353611 meter / second
25504,34.24,127.09,2020-11-28 16:00:00,4.647279169471691,-8.752256884640449,332.03256213905655 degree,9.90955116308209 meter / second
25505,34.24,127.09,2020-11-28 17:00:00,4.585585414147262,-8.14254000608472,330.6133543862409 degree,9.34497465706196 meter / second
25506,34.24,127.09,2020-11-28 18:00:00,4.529910561781314,-7.6831756548022705,329.47689552846043 degree,8.919152305027882 meter / second
25507,34.24,127.09,2020-11-28 19:00:00,4.954243220354213,-7.894167599152619,327.8883282160198 degree,9.320000427571701 meter / second
25508,34.24,127.09,2020-11-28 20:00:00,4.907596722425987,-8.197364684537959,329.0918945261529 degree,9.554124416254815 meter / second
25509,34.24,127.09,2020-11-28 21:00:00,4.225203599508221,-8.110143605180532,332.4814931973778 degree,9.144767616180737 meter / second
25510,34.24,127.09,2020-11-28 22:00:00,3.8068898438938032,-6.741187997742058,330.545674290877 degree,7.741836080959307 meter / second
25511,34.24,127.09,2020-11-28 23:00:00,3.3216157928662855,-6.8259170462607015,334.05160022773634 degree,7.591197204515974 meter / second
25512,34.24,127.09,2020-11-29 00:00:00,3.4735930925679264,-6.501122360272568,331.88411219190607 degree,7.370918593769136 meter / second
