,latitude,longitude,time,u100,v100,u10,v10,mdww,mpww,mwd,p140122,mwp,mp1,wmb,dwi,pp1d,swh,shww,p140121,p140124,p140127,10m_wind_direction(degree),10m_wind_speed(meter/second),100m_wind_direction(degree),100m_wind_speed(meter/second)
56,35.89,126.42,2021-01-03 08:00:00,-0.9006162964200612,-1.0857764912872572,-0.9439086160529837,-0.8860818985505985,38.07243047735349,3.497712582355689,314.56959329873047,304.1865383722613,4.036961683107096,3.531007203378654,13.0,25.60272715651635,5.005704663247436,0.4125661195691528,0.02076382832246848,0.3325173052871502,0.009881172961940465,0.0007933247773903029,46.80991360810551,1.2946445869033294,39.674602927877395,1.4106807939464743
57,35.89,126.42,2021-01-03 09:00:00,-1.0715808242938252,-1.6721387092774624,-1.0985220173238268,-1.478308365520469,40.09348921623092,3.5016068880625646,313.8184458531765,303.26711741189825,3.9943471054070865,3.495128580934261,13.0,28.41388631147052,4.983761855389658,0.3903146451296633,0.015630166573867177,0.3148255108888366,0.009032868764889956,0.0007318267326313632,36.61581740778388,1.8417780121700362,32.65355444387405,1.9860345732283544
58,35.89,126.42,2021-01-03 10:00:00,-1.630186848523075,-1.1757553482678516,-1.6085410024893747,-0.9991861574944465,43.42713773389016,3.540627831245457,313.160506484808,302.13922309424356,4.013669243121997,3.582210500591807,13.0,56.10270587872414,4.937846847039857,0.36538560737587855,0.06384991799823014,0.2855194526278745,0.037168291300399225,0.01525971483951788,58.152465365404666,1.8936148325406725,54.19936390904781,2.0099526860297114
59,35.89,126.42,2021-01-03 11:00:00,-1.5424189625557951,-1.2227443069132726,-1.505579423324499,-1.133104741868933,43.43262974133276,3.493740390534676,312.639637818183,301.45500284467107,3.9638198923963137,3.529046226038576,13.0,47.34528624561497,4.84753887481594,0.3471966427925617,0.01122988507506606,0.27550182814323987,0.0015238056872944883,0.0004878844884209088,53.03474340096413,1.8843289935634893,51.59456822318721,1.9682885703423962
60,35.89,126.42,2021-01-03 12:00:00,-1.4427658420304459,-2.0700452101472013,-1.4464021701832248,-1.8419699758746468,38.215222670861124,3.1788468310767235,312.5409469129278,300.8028554192973,3.9029419242534424,3.4609930494588257,13.0,35.436293653631395,4.765475310168643,0.33173140640826926,0.012009101590478632,0.2635527850561692,0.003298960766307646,0.0004878844884209088,38.140683731998436,2.341993302709124,34.8754598510332,2.5232242165497683
61,35.89,126.42,2021-01-03 13:00:00,-0.8777600761160822,-2.95933624663874,-0.9028608104058571,-2.581074890222987,31.21291318154394,3.220126471569604,312.6670519585317,300.0277621678284,3.7890383635687375,3.288136528370452,13.0,20.238464472160445,4.693178197573653,0.3204671745343368,0.02035130193195589,0.2582993264575434,0.004335777007147157,0.0006108805779387882,19.2798530762271,2.734429599003479,16.520729368167423,3.086767527996428
62,35.89,126.42,2021-01-03 14:00:00,-1.248945093852703,-4.1005680826759425,-1.1833541489945554,-3.531464843848376,28.4724014676857,2.9416057274138683,317.49742348796997,298.2584113661996,3.612492255954412,3.101988938643771,13.0,22.039363305802965,4.6302670259120475,0.3191745577619185,0.06059554313974158,0.2620849069183179,0.0032361234183779786,0.0020150859332678794,18.525421400661145,3.7244557971977144,16.93961127503195,4.286551346726106
63,35.89,126.42,2021-01-03 15:00:00,-1.9506310571848626,-3.2857595444627847,-1.885271625560419,-2.8072834081106826,30.37263604282589,2.893549994991025,319.02713251942663,298.1354655401045,3.531674547521267,3.023840360202137,13.0,32.43296541581904,4.575092913668502,0.30947993196878,0.056424442969003064,0.2246153860310598,0.11913961167465248,0.006531092353399243,33.88390401639935,3.3815808781687826,30.696000700012945,3.821148689240242
64,35.89,126.42,2021-01-03 16:00:00,-1.604587881782618,-3.2877590746179086,-1.6143561082893836,-2.8575519676412817,29.19185444266651,2.8824901667834983,319.290308266774,297.9163012414133,3.479972389069496,2.9751790706520485,13.0,29.819465888947605,4.525753305248412,0.29789254590174297,0.051382453751626755,0.2144690003062627,0.11676750179030748,0.003357793243838031,29.46400495524106,3.282034261268734,26.014648340464596,3.6584234313561947
65,35.89,126.42,2021-01-03 17:00:00,-2.1046819820336813,-2.8828542182052352,-2.0734074014430828,-2.476217816827128,34.38729348336773,2.786378701937811,319.67958905972534,298.72881278778067,3.4382401007628607,2.9422782286129587,13.0,42.72224716656925,4.454470888970545,0.28644365448889375,0.049411494330288575,0.2075158933374931,0.10699629418724393,0.0008548228221492427,39.94039336246398,3.229655233725585,36.13201643109549,3.5693885595324226
